,data_base,modalidade,porte,valor_deflacionado
6191,2020-10-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,73885202530.95987
6192,2020-10-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,86909091506.71709
6193,2020-10-01,Empréstimo com consignação em folha,Sem rendimento,4862592699.224797
6194,2020-10-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,27594625407.960964
6195,2020-10-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,1893097106.5938904
6196,2020-10-01,Empréstimo sem consignação em folha,Indisponível,341977050.6687888
6197,2020-10-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,14189951964.838408
6198,2020-10-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,5544715721.724259
6199,2020-10-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,6005116215.677427
6200,2020-10-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,10491776875.211983
6201,2020-10-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,16796228761.925175
6202,2020-10-01,Empréstimo sem consignação em folha,Sem rendimento,920400057.2233016
6203,2020-10-01,Habitacional,Acima de 20 salários mínimos,88872200073.79811
6204,2020-10-01,Habitacional,Até 1 salário mínimo,13166382048.423233
6205,2020-10-01,Habitacional,Indisponível,195665437.4127704
6206,2020-10-01,Habitacional,Mais de 10 a 20 salários mínimos,101569724447.08289
6207,2020-10-01,Habitacional,Mais de 1 a 2 salários mínimos,110314241542.83812
6208,2020-10-01,Habitacional,Mais de 2 a 3 salários mínimos,111845553962.98721
6209,2020-10-01,Habitacional,Mais de 3 a 5 salários mínimos,114807473738.16658
6210,2020-10-01,Habitacional,Mais de 5 a 10 salários mínimos,135143978851.34254
6211,2020-10-01,Habitacional,Sem rendimento,97621027565.86069
6212,2020-10-01,Outros créditos,Acima de 20 salários mínimos,26998509455.45318
6213,2020-10-01,Outros créditos,Até 1 salário mínimo,2033521206.667031
6214,2020-10-01,Outros créditos,Indisponível,719594842.6292912
6215,2020-10-01,Outros créditos,Mais de 10 a 20 salários mínimos,11753322459.626465
6216,2020-10-01,Outros créditos,Mais de 1 a 2 salários mínimos,6276086286.03825
6217,2020-10-01,Outros créditos,Mais de 2 a 3 salários mínimos,6322311051.935493
6218,2020-10-01,Outros créditos,Mais de 3 a 5 salários mínimos,9106536975.211792
6219,2020-10-01,Outros créditos,Mais de 5 a 10 salários mínimos,14594534154.506216
6220,2020-10-01,Outros créditos,Sem rendimento,1366906852.0791008
6221,2020-10-01,Rural e agroindustrial,Acima de 20 salários mínimos,118449994595.72302
6222,2020-10-01,Rural e agroindustrial,Até 1 salário mínimo,2440202078.7490754
6223,2020-10-01,Rural e agroindustrial,Indisponível,929594477.7281873
6224,2020-10-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,26979098871.374203
6225,2020-10-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,6540646852.850555
6226,2020-10-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,7342872908.689323
6227,2020-10-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,8932955580.193079
6228,2020-10-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,19544745575.718605
6229,2020-10-01,Rural e agroindustrial,Sem rendimento,737729188.1916261
6230,2020-10-01,Veículos,Acima de 20 salários mínimos,9755640780.935684
6231,2020-10-01,Veículos,Até 1 salário mínimo,4073644749.6933594
6232,2020-10-01,Veículos,Indisponível,516214124.98124975
6233,2020-10-01,Veículos,Mais de 10 a 20 salários mínimos,14519177774.470854
6234,2020-10-01,Veículos,Mais de 1 a 2 salários mínimos,21303473181.599472
6235,2020-10-01,Veículos,Mais de 2 a 3 salários mínimos,24817351008.06081
6236,2020-10-01,Veículos,Mais de 3 a 5 salários mínimos,36319074692.04872
6237,2020-10-01,Veículos,Mais de 5 a 10 salários mínimos,31968009638.931873
6238,2020-10-01,Veículos,Sem rendimento,340225840.6058394
6239,2020-11-01,Cartão de crédito,Acima de 20 salários mínimos,504525552.3346991
6240,2020-11-01,Cartão de crédito,Até 1 salário mínimo,1652586981.4729972
6241,2020-11-01,Cartão de crédito,Indisponível,32119889.6680138
6242,2020-11-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,1075448078.3027143
6243,2020-11-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,2067389093.6949449
6244,2020-11-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,1492056576.0121632
6245,2020-11-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,2101858434.7918758
6246,2020-11-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,2021662235.9086437
6247,2020-11-01,Cartão de crédito,Sem rendimento,54557877.03643833
6248,2020-11-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,27498098205.077415
6249,2020-11-01,Empréstimo com consignação em folha,Até 1 salário mínimo,28918694683.81824
6250,2020-11-01,Empréstimo com consignação em folha,Indisponível,5602361007.433518
6251,2020-11-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,50103124241.597046
6252,2020-11-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,58843317395.50313
6253,2020-11-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,43614734755.93001
6254,2020-11-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,75165701864.53847
6255,2020-11-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,87837291647.47963
6256,2020-11-01,Empréstimo com consignação em folha,Sem rendimento,5003743472.83838
6257,2020-11-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,30400083863.497086
6258,2020-11-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,1869554603.9850407
6259,2020-11-01,Empréstimo sem consignação em folha,Indisponível,329948881.25244796
6260,2020-11-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,14551364184.809301
6261,2020-11-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,5666456212.657824
6262,2020-11-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,6087067396.14931
6263,2020-11-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,10558296131.402697
6264,2020-11-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,17020415026.299204
6265,2020-11-01,Empréstimo sem consignação em folha,Sem rendimento,1087608927.6416469
6266,2020-11-01,Habitacional,Acima de 20 salários mínimos,86671107282.6945
6267,2020-11-01,Habitacional,Até 1 salário mínimo,16634229709.562256
6268,2020-11-01,Habitacional,Indisponível,198138061.51715535
6269,2020-11-01,Habitacional,Mais de 10 a 20 salários mínimos,99993021455.73466
6270,2020-11-01,Habitacional,Mais de 1 a 2 salários mínimos,118569334193.56578
6271,2020-11-01,Habitacional,Mais de 2 a 3 salários mínimos,110333326363.40189
6272,2020-11-01,Habitacional,Mais de 3 a 5 salários mínimos,113101171908.16731
6273,2020-11-01,Habitacional,Mais de 5 a 10 salários mínimos,132838386464.0634
6274,2020-11-01,Habitacional,Sem rendimento,97785749002.88658
6275,2020-11-01,Outros créditos,Acima de 20 salários mínimos,26092998085.16112
6276,2020-11-01,Outros créditos,Até 1 salário mínimo,2029117176.8495336
6277,2020-11-01,Outros créditos,Indisponível,759003087.1280895
6278,2020-11-01,Outros créditos,Mais de 10 a 20 salários mínimos,11860474102.430119
6279,2020-11-01,Outros créditos,Mais de 1 a 2 salários mínimos,6333926288.612412
6280,2020-11-01,Outros créditos,Mais de 2 a 3 salários mínimos,6492184149.793455
6281,2020-11-01,Outros créditos,Mais de 3 a 5 salários mínimos,9356723049.272827
6282,2020-11-01,Outros créditos,Mais de 5 a 10 salários mínimos,14702147881.764734
6283,2020-11-01,Outros créditos,Sem rendimento,1359108480.499576
6284,2020-11-01,Rural e agroindustrial,Acima de 20 salários mínimos,115889815742.36383
6285,2020-11-01,Rural e agroindustrial,Até 1 salário mínimo,2437119595.441032
6286,2020-11-01,Rural e agroindustrial,Indisponível,956984062.229759
6287,2020-11-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,26580470252.53345
6288,2020-11-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,7351180605.170642
6289,2020-11-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,8688332236.761707
6290,2020-11-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9624969015.928898
6291,2020-11-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,19482837739.031406
6292,2020-11-01,Rural e agroindustrial,Sem rendimento,691438373.2760409
6293,2020-11-01,Veículos,Acima de 20 salários mínimos,9753162230.196165
6294,2020-11-01,Veículos,Até 1 salário mínimo,4161881038.743434
6295,2020-11-01,Veículos,Indisponível,429371967.09897643
6296,2020-11-01,Veículos,Mais de 10 a 20 salários mínimos,14627183996.164204
6297,2020-11-01,Veículos,Mais de 1 a 2 salários mínimos,21355224437.765327
6298,2020-11-01,Veículos,Mais de 2 a 3 salários mínimos,25246077843.689255
6299,2020-11-01,Veículos,Mais de 3 a 5 salários mínimos,37483408845.2741
6300,2020-11-01,Veículos,Mais de 5 a 10 salários mínimos,32045019430.403812
6301,2020-11-01,Veículos,Sem rendimento,301071290.12539494
6302,2020-12-01,Cartão de crédito,Acima de 20 salários mínimos,517864621.52238923
6303,2020-12-01,Cartão de crédito,Até 1 salário mínimo,1464357986.3786228
6304,2020-12-01,Cartão de crédito,Indisponível,33688589.94451127
6305,2020-12-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,1090336012.1139922
6306,2020-12-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,1957803118.8009894
6307,2020-12-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,1419787946.9199529
6308,2020-12-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,2041735779.7147179
6309,2020-12-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,2025756243.2305808
6310,2020-12-01,Cartão de crédito,Sem rendimento,62165389.79495198
6311,2020-12-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,27297980080.2064
6312,2020-12-01,Empréstimo com consignação em folha,Até 1 salário mínimo,29048037133.252766
6313,2020-12-01,Empréstimo com consignação em folha,Indisponível,7016334369.9001045
6314,2020-12-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,49807787919.269714
6315,2020-12-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,59047302177.82669
6316,2020-12-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,43997220869.44611
6317,2020-12-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,75383937567.71394
6318,2020-12-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,88170420104.06345
6319,2020-12-01,Empréstimo com consignação em folha,Sem rendimento,5521261636.667018
6320,2020-12-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,32129625776.815514
6321,2020-12-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2046122065.3523092
6322,2020-12-01,Empréstimo sem consignação em folha,Indisponível,408188738.93827516
6323,2020-12-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,14613856214.568647
6324,2020-12-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,5866494359.567573
6325,2020-12-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,6113800935.497792
6326,2020-12-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,10624525505.284243
6327,2020-12-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,17129342035.388903
6328,2020-12-01,Empréstimo sem consignação em folha,Sem rendimento,1213146607.9737935
6329,2020-12-01,Habitacional,Acima de 20 salários mínimos,87493930538.60272
6330,2020-12-01,Habitacional,Até 1 salário mínimo,16842009207.49244
6331,2020-12-01,Habitacional,Indisponível,217116500.22479516
6332,2020-12-01,Habitacional,Mais de 10 a 20 salários mínimos,100377976532.71799
6333,2020-12-01,Habitacional,Mais de 1 a 2 salários mínimos,118388571518.01184
6334,2020-12-01,Habitacional,Mais de 2 a 3 salários mínimos,110249302701.39104
6335,2020-12-01,Habitacional,Mais de 3 a 5 salários mínimos,113130918585.54948
6336,2020-12-01,Habitacional,Mais de 5 a 10 salários mínimos,133061951012.52448
6337,2020-12-01,Habitacional,Sem rendimento,99313226706.0
6338,2020-12-01,Outros créditos,Acima de 20 salários mínimos,26037624130.085236
6339,2020-12-01,Outros créditos,Até 1 salário mínimo,2072990672.868824
6340,2020-12-01,Outros créditos,Indisponível,710635007.9238226
6341,2020-12-01,Outros créditos,Mais de 10 a 20 salários mínimos,11716718110.210108
6342,2020-12-01,Outros créditos,Mais de 1 a 2 salários mínimos,6291024732.403938
6343,2020-12-01,Outros créditos,Mais de 2 a 3 salários mínimos,6428370392.0292425
6344,2020-12-01,Outros créditos,Mais de 3 a 5 salários mínimos,9322137817.498909
6345,2020-12-01,Outros créditos,Mais de 5 a 10 salários mínimos,14674618089.714937
6346,2020-12-01,Outros créditos,Sem rendimento,1407262738.7014797
6347,2020-12-01,Rural e agroindustrial,Acima de 20 salários mínimos,117609624688.31805
6348,2020-12-01,Rural e agroindustrial,Até 1 salário mínimo,2533006423.9030547
6349,2020-12-01,Rural e agroindustrial,Indisponível,908433717.6077724
6350,2020-12-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,26780705108.88687
6351,2020-12-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,7260656779.37908
6352,2020-12-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,8414675068.996996
6353,2020-12-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9457718858.578436
6354,2020-12-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,19615946603.317295
6355,2020-12-01,Rural e agroindustrial,Sem rendimento,711485308.897098
6356,2020-12-01,Veículos,Acima de 20 salários mínimos,9955255850.522392
6357,2020-12-01,Veículos,Até 1 salário mínimo,4298356183.370513
6358,2020-12-01,Veículos,Indisponível,568461452.0824658
6359,2020-12-01,Veículos,Mais de 10 a 20 salários mínimos,14841905095.5028
6360,2020-12-01,Veículos,Mais de 1 a 2 salários mínimos,21523423130.33071
6361,2020-12-01,Veículos,Mais de 2 a 3 salários mínimos,25390437074.453876
6362,2020-12-01,Veículos,Mais de 3 a 5 salários mínimos,38115737101.65773
6363,2020-12-01,Veículos,Mais de 5 a 10 salários mínimos,32666025312.44737
6364,2020-12-01,Veículos,Sem rendimento,321354406.4455445
6365,2021-01-01,Cartão de crédito,Acima de 20 salários mínimos,471006310.83347684
6366,2021-01-01,Cartão de crédito,Até 1 salário mínimo,1489280250.0444283
6367,2021-01-01,Cartão de crédito,Indisponível,33966769.75881135
6368,2021-01-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,1034469977.0270987
6369,2021-01-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,1993718625.941812
6370,2021-01-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,1396749221.5398295
6371,2021-01-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,2071626825.1828134
6372,2021-01-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,1987727960.952414
6373,2021-01-01,Cartão de crédito,Sem rendimento,56708976.48468209
6374,2021-01-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,25640535307.224304
6375,2021-01-01,Empréstimo com consignação em folha,Até 1 salário mínimo,33945069842.593063
6376,2021-01-01,Empréstimo com consignação em folha,Indisponível,8166721818.73109
6377,2021-01-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,47756653467.38651
6378,2021-01-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,56322559499.90758
6379,2021-01-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,44035094073.58232
6380,2021-01-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,76677943550.31108
6381,2021-01-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,85531809014.19716
6382,2021-01-01,Empréstimo com consignação em folha,Sem rendimento,5464169497.546815
6383,2021-01-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,30889818523.11327
6384,2021-01-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2191467293.9121757
6385,2021-01-01,Empréstimo sem consignação em folha,Indisponível,420650549.1204695
