tipo_matriz;cod_ibge;classe_conta;conta_contabil;poder_orgao;financeiro_permanente;ano_fonte_recursos;fonte_recursos;exercicio;mes_referencia;divida_consolidada;data_referencia;entrada_msc;valor;natureza_conta;tipo_valor;complemento_fonte
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;560;1344825.63;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;562;7971038.98;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;564;192956.25;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;566;13130722.54;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;568;30197257.46;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;570;10061321.83;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;572;27456469.02;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;574;2956.99;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1552;2022;12;;2022-12-31T03:00:00Z;576;5325919.86;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1553;2022;12;;2022-12-31T03:00:00Z;578;15319.64;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1553;2022;12;;2022-12-31T03:00:00Z;580;12604.0;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1569;2022;12;;2022-12-31T03:00:00Z;582;3580860.6;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1750;2022;12;;2022-12-31T03:00:00Z;584;16290069.12;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1750;2022;12;;2022-12-31T03:00:00Z;586;5837407.98;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1600;2022;12;;2022-12-31T03:00:00Z;588;164452816.22;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1602;2022;12;;2022-12-31T03:00:00Z;590;3100713.57;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1600;2022;12;;2022-12-31T03:00:00Z;592;5717305.57;D;ending_balance;3110
MSCE;32;1;111115000;10111;1.0;1.0;1600;2022;12;;2022-12-31T03:00:00Z;594;25283030.77;D;ending_balance;3120
MSCE;32;1;111115000;10111;1.0;1.0;1600;2022;12;;2022-12-31T03:00:00Z;596;5581272.25;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1601;2022;12;;2022-12-31T03:00:00Z;598;5166941.53;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1603;2022;12;;2022-12-31T03:00:00Z;600;11597667.0;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1660;2022;12;;2022-12-31T03:00:00Z;602;3025073.94;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1660;2022;12;;2022-12-31T03:00:00Z;604;159118.89;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;606;16693751.71;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;608;1488526.14;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1761;2022;12;;2022-12-31T03:00:00Z;610;549318.28;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;612;54639936.51;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;614;18715.93;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1709;2022;12;;2022-12-31T03:00:00Z;616;92292.72;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;618;11211181.14;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1749;2022;12;;2022-12-31T03:00:00Z;620;3029641.48;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1599;2022;12;;2022-12-31T03:00:00Z;622;4948882.34;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1599;2022;12;;2022-12-31T03:00:00Z;624;1536788.1;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1706;2022;12;;2022-12-31T03:00:00Z;626;622303.14;D;ending_balance;3110
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;628;4255723.57;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1708;2022;12;;2022-12-31T03:00:00Z;630;301984.71;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1717;2022;12;;2022-12-31T03:00:00Z;632;10231496.54;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1718;2022;12;;2022-12-31T03:00:00Z;634;7342714.95;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;636;1054094.36;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;638;241763.49;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;640;66785.33;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;642;5494.25;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1752;2022;12;;2022-12-31T03:00:00Z;644;38397.5;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1700;2022;12;;2022-12-31T03:00:00Z;646;79840.35;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1752;2022;12;;2022-12-31T03:00:00Z;648;0.22;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1700;2022;12;;2022-12-31T03:00:00Z;650;3670.14;D;ending_balance;3110
MSCE;32;1;111115000;10111;1.0;1.0;1700;2022;12;;2022-12-31T03:00:00Z;652;3121265.61;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1700;2022;12;;2022-12-31T03:00:00Z;654;119710.77;D;ending_balance;3110
MSCE;32;1;111115000;10111;1.0;1.0;1703;2022;12;;2022-12-31T03:00:00Z;656;654243.52;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1749;2022;12;;2022-12-31T03:00:00Z;658;1026472.24;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1749;2022;12;;2022-12-31T03:00:00Z;660;2125631.04;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1749;2022;12;;2022-12-31T03:00:00Z;662;293197.56;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1803;2022;12;;2022-12-31T03:00:00Z;664;8987.11;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2500;2022;12;;2022-12-31T03:00:00Z;666;222482.09;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2500;2022;12;;2022-12-31T03:00:00Z;668;5352.13;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2899;2022;12;;2022-12-31T03:00:00Z;670;20649.3;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2700;2022;12;;2022-12-31T03:00:00Z;672;13648518.41;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2700;2022;12;;2022-12-31T03:00:00Z;674;874.19;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2700;2022;12;;2022-12-31T03:00:00Z;676;56.0;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2659;2022;12;;2022-12-31T03:00:00Z;678;708400.05;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2659;2022;12;;2022-12-31T03:00:00Z;680;1041282.5;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2659;2022;12;;2022-12-31T03:00:00Z;682;5364841.27;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2659;2022;12;;2022-12-31T03:00:00Z;684;3291658.15;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2659;2022;12;;2022-12-31T03:00:00Z;686;2472643.36;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2659;2022;12;;2022-12-31T03:00:00Z;688;2243464.42;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2754;2022;12;;2022-12-31T03:00:00Z;690;15706696.59;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2754;2022;12;;2022-12-31T03:00:00Z;692;4702458.86;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2754;2022;12;;2022-12-31T03:00:00Z;694;8886.32;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2754;2022;12;;2022-12-31T03:00:00Z;696;2513795.18;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2754;2022;12;;2022-12-31T03:00:00Z;698;88852.97;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2552;2022;12;;2022-12-31T03:00:00Z;700;37012340.21;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2553;2022;12;;2022-12-31T03:00:00Z;702;3991.25;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2569;2022;12;;2022-12-31T03:00:00Z;704;30974665.67;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2600;2022;12;;2022-12-31T03:00:00Z;706;1477.5;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2602;2022;12;;2022-12-31T03:00:00Z;708;1593.14;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2601;2022;12;;2022-12-31T03:00:00Z;710;22226.92;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2660;2022;12;;2022-12-31T03:00:00Z;712;568429.7;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2759;2022;12;;2022-12-31T03:00:00Z;714;6115523.26;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2759;2022;12;;2022-12-31T03:00:00Z;716;53467.82;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2749;2022;12;;2022-12-31T03:00:00Z;718;686380.66;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2599;2022;12;;2022-12-31T03:00:00Z;720;11536831.15;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2501;2022;12;;2022-12-31T03:00:00Z;722;242127.81;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2700;2022;12;;2022-12-31T03:00:00Z;724;725089.18;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2749;2022;12;;2022-12-31T03:00:00Z;726;592300.42;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2749;2022;12;;2022-12-31T03:00:00Z;728;265316.08;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2749;2022;12;;2022-12-31T03:00:00Z;730;100730.33;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1700;2022;12;;2022-12-31T03:00:00Z;732;318.49;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;734;75242.7;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;736;46000.0;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;738;3269445.85;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;740;619785.52;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;742;9135.29;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;744;9201.52;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;746;8245.46;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;748;17765.61;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;750;4319.12;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2500;2022;12;;2022-12-31T03:00:00Z;752;1433902.06;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;2.0;2501;2022;12;;2022-12-31T03:00:00Z;754;181244.28;D;ending_balance;
MSCE;32;1;111115000;10112;1.0;1.0;1802;2022;12;;2022-12-31T03:00:00Z;756;134658.37;D;ending_balance;
MSCE;32;1;111115000;10112;1.0;1.0;1802;2022;12;;2022-12-31T03:00:00Z;758;127762.27;D;ending_balance;
MSCE;32;1;111115000;10112;1.0;1.0;1802;2022;12;;2022-12-31T03:00:00Z;760;2170981.21;D;ending_balance;
MSCE;32;1;111115000;10112;1.0;2.0;2802;2022;12;;2022-12-31T03:00:00Z;762;48547.42;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;1.0;1862;2022;12;;2022-12-31T03:00:00Z;764;807.44;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;766;7099524.37;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;768;11856481.53;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;1.0;1755;2022;12;;2022-12-31T03:00:00Z;770;646389.22;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;772;116248027.66;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;2.0;2500;2022;12;;2022-12-31T03:00:00Z;774;18074017.68;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;2.0;2501;2022;12;;2022-12-31T03:00:00Z;776;1352105.76;D;ending_balance;
MSCE;32;1;111115000;30390;1.0;2.0;2759;2022;12;;2022-12-31T03:00:00Z;778;27470084.46;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1862;2022;12;;2022-12-31T03:00:00Z;780;10587.08;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1861;2022;12;;2022-12-31T03:00:00Z;782;1027458.63;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1869;2022;12;;2022-12-31T03:00:00Z;784;163037.57;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;786;1203188120.24;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;788;1261305.01;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;790;2222242.68;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;792;96472.75;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;794;2757183.91;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;796;4146754.15;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;798;154051.26;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;800;162675164.79;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;802;529855026.33;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;804;435411550.71;D;ending_balance;1001
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;806;27981885.39;D;ending_balance;1001
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;808;192161217.84;D;ending_balance;1002
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;810;8339937.75;D;ending_balance;1002
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;812;5468715.16;D;ending_balance;1002
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;814;1826638.96;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;816;3308924.79;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;818;878972067.15;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;820;544490.86;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;822;28775682.33;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;824;31797933.05;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;826;649440185.88;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;828;67716413.95;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;830;4866236.58;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1704;2022;12;;2022-12-31T03:00:00Z;832;149529304.44;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;834;6424273.64;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1755;2022;12;;2022-12-31T03:00:00Z;836;21542811.03;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1757;2022;12;;2022-12-31T03:00:00Z;838;1025999.24;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;840;7030564.37;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1703;2022;12;;2022-12-31T03:00:00Z;842;1428142.71;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1707;2022;12;;2022-12-31T03:00:00Z;844;767484.19;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1550;2022;12;;2022-12-31T03:00:00Z;846;24371639.8;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1550;2022;12;;2022-12-31T03:00:00Z;848;12382826.8;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1659;2022;12;;2022-12-31T03:00:00Z;850;382638.61;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1659;2022;12;;2022-12-31T03:00:00Z;852;8572.15;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;854;0.26;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1500;2022;12;;2022-12-31T03:00:00Z;856;407709.69;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;858;45941.0;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;860;1000.0;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;862;304801.01;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;864;1946178.11;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;866;5163.53;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;868;235412.79;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;870;39178.48;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1702;2022;12;;2022-12-31T03:00:00Z;872;2990085.84;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;874;1109650.02;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1634;2022;12;;2022-12-31T03:00:00Z;876;1244364.3;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;878;597129.06;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;880;6655938.05;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;882;9330268.55;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;884;1426.38;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;886;37783.54;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;888;1199123.82;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;890;7566089.5;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;892;36118.23;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;894;3847099.34;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;896;3438548.78;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;898;18008009.29;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;900;3874.03;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;902;1949508.61;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;904;407060.06;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;906;10614701.04;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;908;5046562.24;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;910;570710.55;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;912;11454335.83;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;914;65957.65;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;916;4898450.3;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;918;14163752.71;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1754;2022;12;;2022-12-31T03:00:00Z;920;3433370.72;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1600;2022;12;;2022-12-31T03:00:00Z;922;925769.21;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1602;2022;12;;2022-12-31T03:00:00Z;924;9865.06;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;926;113208658.43;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;928;14154009.01;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;930;15294361.47;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;932;1023643.76;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;934;5203826.87;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;936;3330147.4;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;938;360894.77;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;940;38041910.91;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;942;21922305.47;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;944;1801575.23;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;946;330421.89;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;948;27564279.5;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;950;66806.31;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1761;2022;12;;2022-12-31T03:00:00Z;952;25594.08;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1761;2022;12;;2022-12-31T03:00:00Z;954;7892806.73;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1761;2022;12;;2022-12-31T03:00:00Z;956;46178373.51;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;958;4179360.36;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;960;15117208.55;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1709;2022;12;;2022-12-31T03:00:00Z;962;19590520.09;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;964;25177824.97;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1755;2022;12;;2022-12-31T03:00:00Z;966;1092209.5;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1755;2022;12;;2022-12-31T03:00:00Z;968;3364187.32;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1755;2022;12;;2022-12-31T03:00:00Z;970;860424.84;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1755;2022;12;;2022-12-31T03:00:00Z;972;750800.0;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1759;2022;12;;2022-12-31T03:00:00Z;974;518325.15;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;976;9057800.33;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;978;1244146.04;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1899;2022;12;;2022-12-31T03:00:00Z;980;3757272.59;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;982;415335.98;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;984;38323857.06;D;ending_balance;
MSCE;32;1;111115000;10111;1.0;1.0;1501;2022;12;;2022-12-31T03:00:00Z;986;30499.94;D;ending_balance;
